DATE,VEHICLE NO,CENTER NAME,INV NO,PARTY NAME,ITEM,BOX,NET,ICE/WATER,PAY WEIGHT,RATE,AMOUNT
2025-09-24,MH43BP4464,COLABA,6925,DK KULAT,MIX FISH,26,1119,61,1158,26.63,31125
2025-06-10,DD01G9519,TALOJA,6926,VARAD VINAYAK,MIX FISH,62,2463,119,1991,18.69,38003
2024-06-23,MH43BP4464,COLABA,6927,DK KULAT,PRAWN HEAD AND SHEL,20,1379,79,1301,23.9,34286
2025-03-07,MH46AF8868,DHULAI,6928,DK KULAT,MIX FISH,209,10525,872,9637,27.55,325065
2025-09-27,MH01EE9329,KASARA,6929,NAGESHWAR FISHERIES,PRAWN HEAD AND SHEL,27,1731,110,1173,1.99,2328
2025-12-02,MH47AS8678,UTTAN,6930,HEMANT KOLI,MANDELI,23,1195,84,1124,17.83,23150
2024-01-05,MH42AR7313,BIGVAN,6931,NAGESHWAR FISHERIES,PRAWN HEAD AND SHEL,20,954,62,789,1.94,1378
2025-01-27,MH46BM1322,TALOJA,6932,JANVI SEA FOODS,NET MIX FISH,110,5546,129,5646,25.32,118184
2024-05-23,MH43CA6444,ALIBAG,6933,JAY BALA JI,NET DISCO BANGD MIX,45,2183,132,1772,22.83,44208
2024-09-19,MH47AS9253,TALOJA,6934,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,1780,251,2148,1.97,3885
2024-01-25,DD01G9519,ALIBAG,6935,SADGURU SEA FOODS,MIF FISH,47,1912,185,1930,17.96,40281
2024-11-04,MH48DC1805,BIGVAN,6936,SADGURU SEA FOODS,NET HEKARU,6,367,42,288,12.62,5360
2025-06-02,MH43CA6444,DHULAI,6937,KETAN FISHERIES,MANDELI MIX,LOOSE,184,12,176,19.97,4969
2024-07-01,MH46BF8046,KASARA,6938,MG SEA FOODS,NET HEKARU,172,10046,392,10542,14.74,165722
2025-06-15,MH43CA6444,COLABA,6939,DK KULAT,NET HEKARU,52,1991,161,2417,20.77,54580
2025-11-23,MH01EE9329,KASARA,6940,SADGURU SEA FOODS,MUNDI,11,533,43,468,8.7,4621
2024-09-28,MH46B2928,DHULAI,6941,JANVI SEA FOODS,DAMAGE MIX FISH,46,3814,267,3402,16.99,61491
2025-11-15,MH43CA6444,KASARA,6942,NAGESHWAR FISHERIES,MANDELI MUNDI MIX,LOOSE,338,14,284,20.6,7852
2025-07-13,MH04FU2882,ALIBAG,6943,VARAD VINAYAK,VAKTI,34,795,139,660,1.8,895
2025-06-20,MH43CA6444,KASARA,6944,DATTA GHULE,PRAWN HEAD AND SHEL,5,149,14,148,1.83,343
2024-11-05,MH01EE9329,TALOJA,6945,JANVI SEA FOODS,NET HEKARU,18,884,59,760,1.95,1442
2025-05-02,MH16B0576,UTTAN,6946,VARAD VINAYAK,PRAWN HEAD AND SHEL,LOOSE,1602,144,1126,2.14,2663
2025-07-05,MH01EE9329,KASARA,6947,NAGESHWAR FISHERIES,PRAWN HEAD AND SHEL,36,1585,128,1532,2.13,3068
2025-08-26,MH17BD0661,VASAI,6948,VARAD VINAYAK,SMALL TENGADA,147,4692,147,4023,2.01,7837
2024-02-01,DD01G9519,TALOJA,6949,JAY BALA JI,PEDWA,5,232,24,205,17.02,3997
2025-06-11,MH42BP8377,BIGVAN,6950,SADGURU SEA FOODS,SMALL CHILAPI,19,738,68,529,16.56,8292
2025-02-15,MH46BB9585,DHULAI,6951,JANVI SEA FOODS,MANDELI TINY MIX,60,2624,269,1997,19.04,47325
2025-02-02,MH46CL9310,COLABA,6952,HEMANT KOLI,NET MIX FISH,10,465,28,427,16.86,5851
2025-11-22,MH43CA6444,KASARA,6953,NAGESHWAR FISHERIES,PRAWN HEAD AND SHEL,4,166,16,177,2.16,250
2024-11-16,MH43CA6444,KASARA,6954,VARAD VINAYAK,PRAWN HEAD AND SHEL,9,463,23,446,2.17,937
2024-07-09,MH46B2928,TALOJA,6955,RAMAKANT AKHADE,BANGDA CHILAPI MIX,17,508,49,509,19.44,8484
2025-12-03,DD01G9748,ALIBAG,6956,SADGURU SEA FOODS,CHILAPI,27,923,116,890,14.86,17767
2024-05-10,MH46CL9310,BIGVAN,6957,DATTA GHULE,BANGDA CHILAPI MIX,21,509,65,396,16.99,9926
2024-09-04,MH43BP4644,VASAI,6958,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,10041,1034,9415,2.12,19108
2024-07-22,MH46BM1322,ALIBAG,6959,RAMAKANT AKHADE,MANDELI MIX,90,4150,409,4088,21.8,90585
2025-10-23,DD01G9519,MADH,6960,SADGURU SEA FOODS,TARLI MIX,7,159,9,140,18.67,1961
2024-02-21,MH46BM1322,TALOJA,6961,VARAD VINAYAK,BOMBIL MUNDI,21,716,44,940,3.17,2479
2024-09-09,MH43BP4464,ALIBAG,6962,SADGURU SEA FOODS,CHILAPI,27,939,129,846,14.67,12688
2024-10-14,MH46B2928,MADH,6963,SADGURU SEA FOODS,RIBBAN,4,234,20,227,17.87,4815
2024-01-02,MH46CL9310,TALOJA,6964,VARAD VINAYAK,DOMA,0,3187,364,2319,1.87,5956
2025-09-02,MH43CM6444,KASARA,6965,NAGESHWAR FISHERIES,MIX FISH,5,211,16,227,21.98,4095
2024-03-21,MH46BB2928,BIGVAN,6966,SADGURU SEA FOODS,SMALL MIX FISH,49,1785,244,2028,13.43,25691
2025-03-27,MH43AS9253,VASAI,6967,RAMAKANT AKHADE,PRAWN HEAD AND SHEL,0,8060,994,7056,1.89,15712
2025-07-05,MH46BM1322,TALOJA,6968,SADGURU SEA FOODS,TENGADA,9,107,35,96,11.72,828
2024-01-25,MH43CM6444,KASARA,6969,NAGESHWAR FISHERIES,BOMBIL,103,6931,321,5494,24.63,141492
2024-03-08,MH43CA6444,KASARA,6970,NAGESHWAR FISHERIES,MIX FISH,53,2301,144,1702,16.05,35078
2024-07-19,MH43CL9310,ALIBAG,6971,VARAD VINAYAK,NET DISCO,61,1040,122,1321,1.83,2675
2024-01-28,MH46BB9585,ALIBAG,6972,JAI BALA JI,MIX FISH,100,5186,566,4559,19.69,107977
2024-01-17,MH43CA6444,KASARA,6973,NAGESHWAR FISHERIES,MUNDI,3,129,8,141,7.45,916
2025-08-15,MH43BP4464,ALIBAG,6974,MADAN SEA FOODS,MANDELI TINY MIX,68,2075,317,1908,18.5,37181
2024-09-27,DD01G9519,ALIBAG,6975,SADGURU SEA FOODS,DOMA MIX FISH,LOOSE,4738,353,4407,18.19,71194
2025-09-20,MH43CA6444,UTTAN,6976,NAGESHWAR FISHERIES,NET MIX FISH,204,7104,365,6629,24.3,219192
2025-12-24,MH01EE9329,VASAI,6977,NAGESHWAR FISHERIES,TARLI,11,517,71,336,14.98,6716
2025-04-18,MH43CM6444,UTTAN,6978,NAGESHWAR FISHERIES,NET MIX FISH,254,11768,434,8610,25.86,283720
2025-12-17,MH43BP4644,ALIBAG,6979,DK KULAT,LEFTY,37,1951,76,1736,22.96,31042
2025-03-06,MH43CM6444,TALOJA,6980,NAGESHWAR FISHERIES,PRAWN HEAD AND SHEL,101,4876,359,5179,2.02,10583
2024-08-20,MH43BP4644,KASARA,6981,DK KULAT,MANDELI MIX,31,1447,78,1836,22.41,29916
2025-03-20,MH47AS8678,UTTAN,6982,HEMANT KOLI,MIX FISH,6,270,18,301,22.65,6345
2025-03-17,MH43CA6444,COLABA,6983,NAGESHWAR FISHERIES,MANDELI MUNDI MIX,7,390,16,315,21.52,6700
2024-03-09,MH46CL9768,KASARA,6984,RAMAKANT AKHADE,MIX FISH,140,7878,412,10527,15.22,156754
2025-01-06,MH43CA6444,KASARA,6985,DATTA GHULE,MIX FISH,24,1559,63,1585,23.1,33005
2024-02-19,DD01G9519,VASAI,6986,SADGURU SEA FOODS,DOMA MIX FISH,95,4255,411,4804,18.07,70021
2025-06-02,MH43CM6444,KASARA,6987,NAGESHWAR FISHERIES,NET FISH,128,5539,332,6631,24.18,124916
2024-10-06,MH05DK6520,UTTAN,6988,JANVI SEA FOODS,MIX FISH,41,2200,145,2295,16.29,30103
2025-07-12,MH43CM6444,COLABA,6989,DATTA GHULE,NET MIX FISH,263,10318,508,11258,22.66,298102
2025-12-16,MH46CL9310,ALIBAG,6990,VARAD VINAYAK,PRAWN HEAD AND SHEL,29,1131,60,1055,1.94,2499
2025-01-20,MH04FU2482,TALOJA,6991,IMRAN SEA FOOD,NET MIX FISH,0,8923,1050,8251,2.13,20646
2024-10-06,MH46BF8046,KASARA,6992,NAGESHWAR FISHERIES,TAINY MIX,0,6067,313,6179,16.36,103131
2024-02-24,MH46CL9310,TALOJA,6993,VARAD VINAYAK,PRAWN HEAD AND SHEL,31,1519,55,1475,1.8,2833
2025-09-20,DD01G9748,ALIBAG,6994,SADGURU SEA FOODS,DOMA,19,850,98,820,18.55,14732
2024-01-14,MH04FU2482,ALIBAG,6995,VARAD VINAYAK,PRAWN HEAD AND SHEL,120,4002,328,4013,1.94,8246
2025-03-14,MH47AS8678,KASARA,6996,MADAN SEA FOODS,DOMA MIX FISH,4,320,18,366,21.25,7316
2024-08-10,MH43BP1008,DHULAI,6997,VARAD VINAYAK,MUNDI,5,257,25,221,9.25,1913
2025-04-17,MH46AF8868,DHULAI,6998,IMRAN SEA FOOD,MANDELI MIX FISH,29,1472,109,1165,24.6,36631
2025-07-06,MH43CA6444,ALIBAG,6999,JANVI SEA FOODS,MANDELI MIX,4,200,11,208,22.07,4869
2024-10-25,MH43CA6444,KASARA,7000,NAGESHWAR FISHERIES,MIX FISH,49,2322,192,2469,15.55,27149
2025-03-21,MH42BP8377,BIGVAN,7001,SADGURU SEA FOODS,MANDELI MIX,70,3241,193,2953,11.51,47269
2025-01-06,MH46AF8868,DHULAI,7002,IMRAN SEA FOOD,MIX FISH,186,12733,937,12135,26.41,232217
2024-06-24,MH46BB9585,ALIBAG,7003,SANTOSH SEA FOODS,VAKTI,76,3882,361,4375,24.78,104243
2025-09-11,MH04FU2882,TALOJA,7004,VARAD VINAYAK,PRAWN HEAD AND SHEL,34,801,142,482,1.83,1015
2025-09-09,MH46CL9310,TALOJA,7005,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,4148,311,3233,2.08,6485
2024-12-11,MH43CA6444,KASARA,7006,NAGESHWAR FISHERIES,NET MIX FISH,LOOSE,9404,508,7094,27.36,185094
2024-07-09,MH46BB2928,MADH,7007,SADGURU SEA FOODS,CHILAPI,177,10102,1739,9438,11.79,96198
2025-12-19,MH43CA6444,MADH,7008,SADGURU SEA FOODS,DOMA,2,341,6,468,11.97,5400
2025-11-06,MH16B0576,DHULAI,7009,DATTA GHULE,VAKTI,6,323,7,367,26.17,8243
2025-08-27,MH46BB2928,BIGVAN,7010,SADGURU SEA FOODS,BANGDA CHILAPI MIX,124,6329,612,5454,13.74,82674
2024-08-27,MH05DK6520,ALIBAG,7011,VARAD VINAYAK,CHILAPI,29,1009,59,1194,14.32,19452
2024-07-22,MH46BM0698,COLABA,7012,DK KULAT,TENGADA,23,1508,251,1130,13.79,14455
2025-08-08,MH01EE9329,KASARA,7013,MG SEA FOODS,MUNDI,176,11121,510,11681,15.24,169722
2024-06-04,MH46CL9310,TALOJA,7014,JAI BALA JI,BOMBIL MUNDI,40,1389,88,1642,2.79,4297
2024-08-18,MH43CA6444,TALOJA,7015,NAGESHWAR FISHERIES,NET DISCO,70,4010,188,3141,21.41,85200
2024-01-13,MH46CL9310,UTTAN,7016,JANVI SEA FOODS,NET FISH,48,2543,155,2555,22.55,44060
2025-04-22,MH46BM0698,BIGVAN,7017,SADGURU SEA FOODS,PRAWN HEAD AND SHEL,45,1493,195,1600,12.4,17467
2024-01-26,DD01G9519,ALIBAG,7018,SADGURU SEA FOODS,DOMA MIX FISH DAMAGE,5,337,20,319,16.21,3691
2025-03-28,MH46CL9310,TALOJA,7019,JAY BALA JI,DOMA TARLI,16,879,40,668,3.11,2672
2025-01-22,DD01G9519,TALOJA,7020,SADGURU SEA FOODS,NET MIX FISH,5,217,20,182,16.83,4078
2024-09-01,DD01G9519,MADH,7021,SADGURU SEA FOODS,CHILAPI,17,789,56,594,17.52,10986
2024-02-10,MH46AF8868,VASHI,7022,IMRAN SEA FOOD,NET BANGDI,25,1910,147,1939,22.81,38211
2024-04-23,MH46CL9768,TALOJA,7023,VARAD VINAYAK,TARLI MIX,0,1908,214,1968,1.95,3632
2025-01-17,MH46BM0698,KASARA,7024,SADGURU SEA FOODS,MIX FISH,24,985,90,763,11.31,11437
2024-01-22,MH47AS8678,UTTAN,7025,HEMANT KOLI,MIX FISH,5,345,20,303,20.79,5774
2025-04-06,MH43CM6444,KASARA,7026,NAGESHWAR FISHERIES,CHILAPI,139,7184,290,5868,25.84,114809
2024-12-21,MH43CL9310,TALOJA,7027,VARAD VINAYAK,NET MIX FISH,0,3602,267,3381,2.09,6314
2025-07-15,MH43CA6444,KASARA,7028,MG SEA FOODS,MIX FISH,49,1813,189,2104,14.74,32118
2024-08-20,MH46AF8868,DHULAI,7029,AYAZ SEA FOOD,MANDELI MIX,172,10721,830,10134,25.95,318052
2025-08-27,MH17BD0661,VASAI,7030,DATTA GHULE,PRAWN HEAD AND SHEL,132,3581,354,2330,1.97,4721
2025-12-16,MH01CV8383,TALOJA,7031,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,2023,200,1991,1.88,4032
2025-01-21,MH46CL9310,ALIBAG,7032,JANVI SEA FOODS,NET FISH,143,6904,164,5553,27.08,168424
2024-04-18,MH46AF8868,KASARA,7033,NAGESHWAR FISHERIES,DOMA,LOOSE,264,14,197,20.32,5580
2025-01-20,MH46CL9310,TALOJA,7034,VARAD VINAYAK,BOMBIL MUNDI,38,1665,76,1254,2.84,5591
2025-02-23,MH47AS8678,UTTAN,7035,HEMANT KOLI,DOMA MIX FISH,29,1697,79,1306,16.83,26262
2024-03-08,MH43CA6444,KASARA,7036,NAGESHWAR FISHERIES,MUNDI,3,145,6,115,8.55,981
2024-03-03,MH43BP1008,UTTAN,7037,VARAD VINAYAK,MANDELI MIX FISH,14,491,34,592,17.29,8105
2025-06-25,MH46CL9310,TALOJA,7038,SANTOSH SEA FOODS,PRAWN HEAD AND SHEL,0,3993,302,3826,2.12,7657
2024-10-26,DD01G9748,VASAI,7039,SADGURU SEA FOODS,TENGADA,5,213,26,259,11.62,3295
2025-12-03,MH43BP4644,KASARA,7040,DK KULAT,MIX FISH,26,1517,93,1270,21.1,31346
2024-09-06,MH43CA6444,KASARA,7041,NAGESHWAR FISHERIES,MIX FISH,47,2099,183,2038,16.47,29261
2025-03-21,MH46CL9310,COLABA,7042,VARAD VINAYAK,PRAWN HEAD AND SHEL,25,1417,64,1442,1.87,2229
2024-11-10,MH16B0576,BIGVAN,7043,SADGURU SEA FOODS,CHILAPI,214,7627,1451,9231,12.65,101916
2024-06-10,MH43CM6444,KASARA,7044,JAY BALA JI,MIX FISH,53,2836,164,2216,14.38,32904
2025-08-11,MH04FU2482,TALOJA,7045,MADAN SEA FOODS,CHILAPI MUNDI,13,1035,32,820,7.92,7243
2025-12-11,MH43BP4644,MADH,7046,DK KULAT,NET MIX FISH,39,2590,184,2233,23.81,56869
2025-03-25,MH01CV1053,KASARA,7047,IMRAN SEA FOOD,NET FISH,108,5150,462,5663,23.33,107177
2025-02-21,DD01G9748,VASAI,7048,SADGURU SEA FOODS,TENGADA,7,209,20,243,11.76,2615
2024-08-27,MH04FU2482,TALOJA,7049,VARAD VINAYAK,RIBBAN,0,5294,466,3955,2.19,9420
2025-07-07,MH46B2928,ALIBAG,7050,SADGURU SEA FOODS,TARLI,0,42,5,32,19.72,681
2024-08-09,MH43CM6444,KASARA,7051,NAGESHWAR FISHERIES,MIX FISH,4,196,14,225,22.27,5454
2024-10-18,MH46CL9310,KASARA,7052,VARAD VINAYAK,DAMAGE MIX FISH,0,1889,216,2166,1.98,3592
2024-03-13,MH43CK6444,KASARA,7053,NAGESHWAR FISHERIES,CHILAPI,12,781,36,804,22.31,18087
2025-07-10,MH04FU2482,KASARA,7054,DK KULAT,MIX FISH,27,1362,62,1647,19.44,37474
2024-03-20,MH01CV8383,TALOJA,7055,SADGURU SEA FOODS,DAMAGE MIX FISH,LOOSE,428,5,453,12.42,4521
2024-03-08,DD01G9519,ALIBAG,7056,JAI BALA JI,MIF FISH,42,1842,181,1669,17.95,42505
2025-06-15,MH01EE9329,KASARA,7057,DK KULAT,MIX FISH,9,421,50,345,13.57,5298
2024-09-20,MH01DR4354,KASARA,7058,RAMAKANT AKHADE,NET MIX FISH,171,8502,547,7593,23.59,171764
2024-06-03,MH43AS9253,KASARA,7059,RAMAKANT AKHADE,MIX FISH,14,923,48,719,23.37,19707
2024-12-12,MH43BP4644,KASARA,7060,VARAD VINAYAK,CHILAPI,138,3622,410,4774,1.81,8188
2024-01-03,MH43BP4644,KASARA,7061,HEMANT KOLI,MANDELI TINY MIX,29,1794,88,1859,21.73,32723
2025-08-27,MH46BB9585,TALOJA,7062,IMRAN SEA FOOD,MIX FISH,155,9077,618,7470,18.02,161552
2025-12-17,MH46CL9310,TALOJA,7063,VARAD VINAYAK,PRAWN HEAD AND SHEL,36,1212,52,1309,2,2185
2024-07-26,MH04FU2482,TALOJA,7064,VARAD VINAYAK,PRAWN HEAD AND SHEL,167,2264,220,1628,1.94,3554
2025-02-20,MH43BP4644,UTTAN,7065,JAI BALA JI,MUNDI,78,3286,271,4018,20.93,85900
2025-10-08,MH46AF8868,TALOJA,7066,JANVI SEA FOODS,PRAWN HEAD AND SHEL,63,1432,114,1293,2.2,2426
2024-08-12,MH01EE9329,KASARA,7067,NAGESHWAR FISHERIES,DOMA MIX FISH,78,4170,293,4267,13.55,66552
2024-05-26,MH01CV1431,ALIBAG,7068,SADGURU SEA FOODS,DOMA MIX FISH,97,5365,409,4904,17.35,71806
2024-12-04,DD01G9519,COLABA,7069,SADGURU SEA FOODS,LEFTY,4,163,23,207,16.88,3507
2025-02-14,MH46BB9585,ALIBAG,7070,JANVI SEA FOODS,NET DISCO,91,5505,321,4916,24.35,119056
2024-08-05,MH01DR4354,BIGVAN,7071,IMRAN SEA FOOD,SMALL MIX FISH,37,1947,210,2072,13.01,24150
2025-08-01,MH46BB9585,ALIBAG,7072,JANVI SEA FOODS,SMALL MIX FISH,33,2071,136,1504,22.79,36993
2025-12-18,MH01CV1431,ALIBAG,7073,SADGURU SEA FOODS,MIF FISH,41,2512,141,2360,18.32,35651
2025-06-18,MH46BF8046,ALIBAG,7074,JANVI SEA FOODS,DAMAGE MIX FISH,72,5371,343,3411,16.75,90139
2025-12-04,MH46BM0698,KASARA,7075,VARAD VINAYAK,MANDELI MIX,16,588,34,630,2.05,1168
2024-10-08,MH46BM0698,KASARA,7076,SADGURU SEA FOODS,SMALL TENGADA,33,1382,255,1659,12.11,16410
2024-01-09,DD01G9519,ALIBAG,7077,VARAD VINAYAK,MIF FISH,50,2223,201,1951,16.78,40619
2024-11-22,MH46CL9310,TALOJA,7078,VARAD VINAYAK,SMALL MIX FISH,25,1194,62,1160,2.1,2368
2025-06-20,MH47AS9028,KASARA,7079,SANTOSH SEA FOODS,MANDELI MIX,52,2527,258,2320,14.67,32834
2025-08-03,DD01G9748,ALIBAG,7080,SADGURU SEA FOODS,BOMBIL,1,80,8,72,13.55,1353
2025-10-07,MH43CA6444,TALOJA,7081,MG SEA FOODS,NET HEKARU,46,2314,139,2529,25.29,57129
2024-10-09,MH43CM6444,KASARA,7082,NAGESHWAR FISHERIES,PRAWN HEAD AND SHEL,130,6727,325,5590,1.92,9693
2024-09-08,MH16B0576,TALOJA,7083,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,1826,212,1791,2.15,4041
2025-04-04,MH43CA6444,KASARA,7084,NAGESHWAR FISHERIES,MIX FISH,25,1328,57,1545,21.19,36579
2025-05-14,MH04FU2882,UTTAN,7085,DATTA GHULE,NET HEKARU,41,1943,140,1830,23.76,54193
2024-09-26,MH16B0576,TALOJA,7086,VARAD VINAYAK,NET DISCO,0,1553,135,1183,1.82,2541
2024-08-21,MH46CL9310,TALOJA,7087,JAY BALA JI,BOMBIL MUNDI,32,1780,89,1851,2.76,4418
2024-09-26,MH16B0576,TALOJA,7088,VARAD VINAYAK,NET MIX FISH,0,1756,145,1736,1.94,3423
2024-01-01,MH48DC1805,ALIBAG,7089,SADGURU SEA FOODS,CHILAPI,18,904,101,684,19.03,10733
2025-07-09,MH43CA6444,KASARA,7090,NAGESHWAR FISHERIES,MUNDI,3,144,9,114,7.61,1068
2024-11-10,MH43CA6444,KASARA,7091,NAGESHWAR FISHERIES,NET MIX FISH,30,1518,109,1382,20.98,31614
2024-03-01,MH42BP8377,BIGVAN,7092,SADGURU SEA FOODS,SMALL CHILAPI,15,540,57,529,16.56,11080
2024-05-06,MH48DC1805,UTTAN,7093,JAI BALA JI,MIX FISH,76,4055,209,2697,21.52,62400
2025-07-16,MH46CL9310,UTTAN,7094,DATTA GHULE,NET FISH,LOOSE,3124,163,2864,22.25,48409
2025-12-20,MH46BM1322,DHULAI,7095,SADGURU SEA FOODS,MIF FISH,1,398,5,425,12.59,4463
2025-01-03,MH17BD0661,ALIBAG,7096,JANVI SEA FOODS,MIX FISH,118,5671,493,6157,17.72,94050
2025-05-28,DD01G9748,ALIBAG,7097,DK KULAT,PRAWN HEAD AND SHEL,144,4373,410,4696,1.81,7135
2025-10-25,MH43CM6444,DHULAI,7098,MADAN SEA FOODS,PRAWN HEAD AND SHEL,96,6867,424,4705,2.17,8956
2024-04-12,MH43AS9253,TALOJA,7099,DK KULAT,PRAWN HEAD AND SHEL,0,7441,920,7160,1.83,18773
2025-09-09,MH43CA6444,KASARA,7100,NAGESHWAR FISHERIES,PRAWN HEAD AND SHEL,12,675,52,637,1.96,1108
2024-01-18,MH46BB9585,ALIBAG,7101,JANVI SEA FOODS,MIX FISH,177,7922,488,9645,17.65,174167
2025-01-11,MH01EE9329,KASARA,7102,NAGESHWAR FISHERIES,TARLI,10,572,66,419,16.25,5998
2024-11-28,MH01EE9329,KASARA,7103,DK KULAT,NET DISCO,16,1037,56,890,24.49,23131
2024-06-01,MH46BB9447,ALIBAG,7104,JANVI SEA FOODS,NET FISH,133,5573,168,5260,24.87,159169
2025-10-26,MH48AG2108,VASHI,7105,SADGURU SEA FOODS,CHILAPI,217,8014,911,7654,17.09,117080
2025-04-04,MH46CL9768,BIGVAN,7106,DK KULAT,MIX FISH,175,11336,299,7596,14.79,137645
2024-08-01,MH01CV1431,DHULAI,7107,KETAN FISHERIES,MANDELI MIX FISH,7,382,9,331,23.29,7488
2024-06-02,MH01EE9329,TALOJA,7108,NAGESHWAR FISHERIES,MIX FISH,66,2775,197,2179,14.46,33667
2024-07-28,MH46CL8442,ALIBAG,7109,JANVI SEA FOODS,DOMA MIX FISH DAMAGE,59,2799,186,3208,17.87,47733
2025-03-03,MH01CV1053,ALIBAG,7110,KETAN FISHERIES,DOMA TARLI,38,2156,254,2079,19.73,52259
2025-01-03,MH46CL9768,ALIBAG,7111,JANVI SEA FOODS,BOMBIL MUNDI,120,7021,137,5483,25.29,134681
2024-09-05,DD01G9519,MADH,7112,JAI BALA JI,TARLI MIX,7,160,9,153,19.44,2608
2025-06-03,MH04FU2482,TALOJA,7113,IMRAN SEA FOOD,PRAWN HEAD AND SHEL,47,1087,101,1164,2.14,2026
2024-09-22,DD01G9519,ALIBAG,7114,JAI BALA JI,MIF FISH,44,2097,167,2165,18.24,39125
2025-07-09,MH46CL9310,UTTAN,7115,RAMAKANT AKHADE,PRAWN HEAD AND SHEL,31,1327,58,1154,1.84,2833
2025-05-19,MH46BB9447,ALIBAG,7116,MADAN SEA FOODS,NET HEKARU,9,485,44,367,15.2,6304
2025-12-08,MH43CA6444,KASARA,7117,MG SEA FOODS,MIX FISH,218,10626,468,8691,16.28,132091
2025-11-26,MH01EE9329,KASARA,7118,NAGESHWAR FISHERIES,MIX FISH,90,4703,352,3650,13.78,74706
2025-08-04,MH46CL9310,ALIBAG,7119,VARAD VINAYAK,MANDELI MIX FISH,0,2693,298,3178,1.96,6621
2025-05-16,MH46CL9310,ALIBAG,7120,HEMANT KOLI,MANDELI,29,1638,90,1619,18.7,24439
2024-03-21,MH16B0576,KASARA,7121,MG SEA FOODS,MIX FISH,206,8791,432,8454,14.29,168319
2025-12-05,MH46BB9585,ALIBAG,7122,JANVI SEA FOODS,NET FISH,108,5797,506,5160,25.68,131232
2025-03-04,MH01EE9329,KASARA,7123,NAGESHWAR FISHERIES,PRAWN HEAD AND SHEL,33,1490,119,1383,2.02,2929
2024-10-09,MH46BB9585,ALIBAG,7124,JANVI SEA FOODS,NET FISH,83,5857,476,3792,26.02,107249
2024-11-09,MH42AR7313,BIGVAN,7125,SADGURU SEA FOODS,BOMBIL MUNDI,42,1575,306,1539,16.06,29323
2024-02-25,MH46BM0698,BIGVAN,7126,SADGURU SEA FOODS,CHILAPI,2,195,33,111,12.75,2053
2025-03-13,MH43BP4464,COLABA,7127,DK KULAT,MIX FISH,25,1252,55,1089,22.8,29893
2024-08-24,DD01G9519,TALOJA,7128,SADGURU SEA FOODS,LEFTY,3,188,18,157,19.98,3659
2025-04-26,MH43CA6444,KASARA,7129,JAY BALA JI,LEFTY,22,878,64,838,18.52,15408
2024-12-24,MH47AS8678,UTTAN,7130,HEMANT KOLI,VAKTI,2,96,6,87,21.33,1901
2024-06-08,MH46CL9310,TALOJA,7131,VARAD VINAYAK,PRAWN HEAD AND SHEL,19,527,37,661,2.16,1200
2024-07-04,MH04FU2482,TALOJA,7132,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,11458,912,7364,2.2,20379
2024-10-25,MH46CL9768,ALIBAG,7133,JANVI SEA FOODS,NET DISCO,91,4984,291,4530,26.76,93457
2025-03-20,MH43CA6444,KASARA,7134,NAGESHWAR FISHERIES,MIX FISH,LOOSE,3616,143,3042,15.16,51837
2025-12-01,MH43CA6444,KASARA,7135,NAGESHWAR FISHERIES,MANDELI MIX,4,223,9,192,20.29,4529
2024-10-11,MH16B0576,TALOJA,7136,KETAN FISHERIES,PRAWN HEAD AND SHEL,0,3751,310,3673,2.02,5721
2024-12-17,MH43CK6444,KASARA,7137,MADAN SEA FOODS,PRAWN HEAD AND SHEL,8,437,30,468,2.05,1122
2024-08-27,MH46CL9310,TALOJA,7138,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,1895,218,2076,2.14,3140
2024-03-17,DD01G9748,TALOJA,7139,SADGURU SEA FOODS,BOMBIL,2,102,11,71,14.22,939
2025-09-03,MH46B2928,MADH,7140,SADGURU SEA FOODS,DOMA TARLI,LOOSE,918,64,610,18.53,14479
2024-07-20,MH42BP8377,ALIBAG,7141,NAGESHWAR FISHERIES,PRAWN HEAD AND SHEL,137,6395,455,6191,2.07,12697
2024-10-08,MH01DR4354,KASARA,7142,AYAZ SEA FOOD,CHILAPI,149,7308,727,7659,23.41,158324
2025-06-21,MH04FU2482,TALOJA,7143,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,7410,876,8111,2.11,11718
2024-01-13,DD01G9748,VASHI,7144,SADGURU SEA FOODS,TAINY MIX,8,471,41,357,14.95,7323
2024-04-09,MH16B0576,KASARA,7145,VARAD VINAYAK,MUNDI,5,281,27,226,9.46,1976
2025-10-07,MH43CA6444,KASARA,7146,SADGURU SEA FOODS,NET MIX FISH,153,7379,376,7311,25.06,171303
2025-09-01,MH47AS9028,KASARA,7147,JANVI SEA FOODS,MIX FISH,91,6177,565,5123,16.3,82494
2024-06-18,MH46BB9447,TALOJA,7148,VARAD VINAYAK,BANGDA,13,572,25,549,16.79,8979
2024-09-07,MH43CK6444,VASAI,7149,HEMANT KOLI,MANDELI,LOOSE,1310,102,1124,18.4,26692
